PROB_NAME,MACHINE,PROB_SIZE,NUMBER_CORES,ALG_TIME,TOTAL_TIME
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16,0,2.5598e-05,0.000103602
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,32,0,0.000243412,0.000374099
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,64,0,0.001740698,0.001932283
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,128,0,0.014651004,0.015160203
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,256,0,0.089534836,0.090974524
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,512,0,0.602379739,0.608210895
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,1024,0,3.72167917,3.739826794
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16,2,0.002224051,0.006880184
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,32,2,0.000249001,0.004546315
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,64,2,0.000912097,0.004323546
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,128,2,0.007391777,0.011452067
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,256,2,0.053917632,0.059162131
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,512,2,0.451348671,0.455367614
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,1024,2,3.098871727,3.106795874
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16,4,4.8233e-05,0.002117225
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,32,4,0.000234685,0.002057354
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,64,4,0.000286194,0.002285493
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,128,4,0.003979849,0.006209083
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,256,4,0.029414061,0.032030576
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,512,4,0.188510152,0.193110019
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,1024,4,1.910836898,1.918513712
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16,8,4.6345e-05,0.002188252
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,32,8,0.000232148,0.002209933
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,64,8,0.000278424,0.002291418
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,128,8,0.001366649,0.003600481
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,256,8,0.017586714,0.02016258
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,512,8,0.109131731,0.113761422
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,1024,8,0.981149394,0.988733211
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16,12,0.002203513,0.006675952
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,32,12,0.002275307,0.006757955
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,64,12,0.000279998,0.002334716
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,128,12,0.000951372,0.003072572
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,256,12,0.014227286,0.019516879
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,512,12,0.088696062,0.09335508
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,1024,12,0.670888625,0.678901756
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,16,16,4.9724e-05,0.002046549
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,32,16,0.000299017,0.002312764
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,64,16,0.000339666,0.002335289
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,128,16,0.000286749,0.002557411
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,256,16,0.011132998,0.013736479
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,512,16,0.092099816,0.096613461
PI_SERIES,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,1024,16,0.676040028,0.683713593
