4,0,0,1.136e-06,7.1782e-05
8,0,0,6.455e-06,0.000107472
16,0,0,3.6052e-05,0.000110393
32,0,0,0.000337244,0.000445151
64,0,0,0.002532665,0.002700742
128,0,0,0.020009666,0.020434893
256,0,0,0.136493746,0.13782416
512,0,0,0.811851689,0.81745546
1024,0,0,5.655810233,5.671937499
4,0,1,1.5e-06,8.7396e-05
8,0,1,2.74e-06,3.9807e-05
16,0,1,4.6907e-05,0.000143928
32,0,1,0.000157218,0.000204652
64,0,1,0.00287336,0.003059663
128,0,1,0.010050291,0.010288846
256,0,1,0.130463629,0.13181342
512,0,1,0.661263032,0.664687183
1024,0,1,5.701947574,5.718008979
4,0,2,2.377e-06,0.000108168
8,0,2,2.669e-06,3.9973e-05
16,0,2,4.6033e-05,0.00013269
32,0,2,0.00015616,0.000209897
64,0,2,0.002926104,0.003104874
128,0,2,0.010218753,0.010458759
256,0,2,0.084055777,0.084867013
512,0,2,0.821872512,0.827753607
1024,0,2,5.624044019,5.637280312
4,0,3,8.58e-07,5.4131e-05
8,0,3,2.837e-06,3.9307e-05
16,0,3,3.222e-05,9.7179e-05
32,0,3,0.000156294,0.000206023
64,0,3,0.00212871,0.00227116
128,0,3,0.010611917,0.010833048
256,0,3,0.114173544,0.115223723
512,0,3,0.675010281,0.678443694
1024,0,3,5.630825764,5.646836733
4,0,4,1.33e-06,8.2399e-05
8,0,4,2.667e-06,3.9613e-05
16,0,4,4.4978e-05,0.000132125
32,0,4,0.00015654,0.000203883
64,0,4,0.002887013,0.003068871
128,0,4,0.010081751,0.010310163
256,0,4,0.128986568,0.130333108
512,0,4,0.653057057,0.656434055
1024,0,4,5.755597201,5.7749347
