PROB_NAME,MACHINE,PROB_SIZE,ALG_TIME,TOTAL_TIME
MATMUL_BLOCK,LAB207,2,1.3681899999999998e-06,7.673644e-05
MATMUL_BLOCK,LAB207,3,3.2999199999999992e-06,5.057268e-05
MATMUL_BLOCK,LAB207,4,3.917609999999999e-05,0.00011709984999999999
MATMUL_BLOCK,LAB207,5,0.00018305664,0.00024122514
MATMUL_BLOCK,LAB207,6,0.00253609188,0.0026990089
MATMUL_BLOCK,LAB207,7,0.01158475182,0.01184188471
MATMUL_BLOCK,LAB207,8,0.11289292016,0.11401167055999999
MATMUL_BLOCK,LAB207,9,0.6883803684899998,0.6925070598099999
MATMUL_BLOCK,LAB207,10,5.38996271029,5.40530966237
