4,0,0,9.8e-07,7.3167e-05
8,0,0,4.859e-06,7.4407e-05
16,0,0,3.753e-05,0.00011644
32,0,0,0.000303217,0.000399503
64,0,0,0.002373971,0.002533811
128,0,0,0.017487186,0.017936792
256,0,0,0.096978161,0.098271705
512,0,0,0.559546406,0.56254183
1024,0,0,4.464715425,4.480615203
4,0,1,8.06e-07,5.701e-05
8,0,1,2.393e-06,3.6273e-05
16,0,1,1.7541e-05,5.4043e-05
32,0,1,0.000143601,0.000187897
64,0,1,0.001117966,0.001207728
128,0,1,0.009020083,0.009276909
256,0,1,0.092726881,0.093951489
512,0,1,0.580149618,0.584890821
1024,0,1,4.487577998,4.503178264
4,0,2,4.75e-07,3.4092e-05
8,0,2,2.43e-06,3.7105e-05
16,0,2,1.7365e-05,5.4237e-05
32,0,2,0.000145067,0.000189939
64,0,2,0.001156126,0.001231505
128,0,2,0.009026111,0.009244932
256,0,2,0.070410633,0.071147356
512,0,2,0.559249357,0.562153417
1024,0,2,4.463699195,4.479456584
4,0,3,4.51e-07,3.4178e-05
8,0,3,2.345e-06,3.6515e-05
16,0,3,1.7685e-05,5.4297e-05
32,0,3,0.000149932,0.000194571
64,0,3,0.001139576,0.001217835
128,0,3,0.009017687,0.0092127
256,0,3,0.0705208,0.07123023
512,0,3,0.560649005,0.564346774
1024,0,3,4.464815309,4.480603767
4,0,4,4.76e-07,3.41e-05
8,0,4,2.335e-06,3.6417e-05
16,0,4,1.7343e-05,5.4385e-05
32,0,4,0.000144122,0.000188945
64,0,4,0.001153863,0.001230196
128,0,4,0.008963329,0.009167477
256,0,4,0.070623912,0.071335006
512,0,4,0.55903351,0.561964656
1024,0,4,4.473988444,4.489704242
