PROB_NAME,MACHINE,PROB_SIZE,ALG_TIME,TOTAL_TIME
MATMUL_IJK, CLUSTER,2,1.2368e-06,9.06948e-05
MATMUL_IJK, CLUSTER,3,3.017e-06,4.6476199999999994e-05
MATMUL_IJK, CLUSTER,4,3.90152e-05,0.0001288584
MATMUL_IJK, CLUSTER,5,0.0001774412,0.0002296574
MATMUL_IJK, CLUSTER,6,0.0021708338,0.0022883826000000005
MATMUL_IJK, CLUSTER,7,0.0116499774,0.0118310884
MATMUL_IJK, CLUSTER,8,0.1471807072,0.14814621199999997
MATMUL_IJK, CLUSTER,9,0.9199248541999999,0.9220417663999999
MATMUL_IJK, CLUSTER,10,9.0829006166,9.0942034694
