4,0,0,1.406e-06,9.8652e-05
8,0,0,3.739e-06,0.000238808
16,0,0,5.9135e-05,0.000155263
32,0,0,0.000240029,0.000312642
64,0,0,0.002058774,0.00216957
128,0,0,0.015171113,0.015407935
256,0,0,0.124516938,0.125514648
512,0,0,0.797900176,0.801787614
1024,0,0,5.210969167,5.225881148
4,0,1,1.19e-06,7.8134e-05
8,0,1,2.774e-06,5.7995e-05
16,0,1,3.9861e-05,0.000122117
32,0,1,0.000151922,0.000198417
64,0,1,0.002494227,0.002627058
128,0,1,0.010022734,0.010178948
256,0,1,0.119526118,0.120463267
512,0,1,0.628830352,0.630866889
1024,0,1,5.105161801,5.116236689
4,0,2,1.32e-06,0.000108874
8,0,2,2.573e-06,4.0234e-05
16,0,2,4.8244e-05,0.000139746
32,0,2,0.000157825,0.000204125
64,0,2,0.002897305,0.003043645
128,0,2,0.010012141,0.010176912
256,0,2,0.138150351,0.139094229
512,0,2,0.619190167,0.621141604
1024,0,2,5.34674679,5.360605612
4,0,3,8.23e-07,5.8392e-05
8,0,3,2.553e-06,3.9585e-05
16,0,3,2.992e-05,9.072e-05
32,0,3,0.000149621,0.000195471
64,0,3,0.002057775,0.00215974
128,0,3,0.009754405,0.00991463
256,0,3,0.109074799,0.109790351
512,0,3,0.624920187,0.626856326
1024,0,3,5.075366305,5.086491879
4,0,4,1.175e-06,8.2344e-05
8,0,4,2.584e-06,3.9746e-05
16,0,4,5.2721e-05,0.00013885
32,0,4,0.000162646,0.00020872
64,0,4,0.002679706,0.002826806
128,0,4,0.010046828,0.010201341
256,0,4,0.119308248,0.120194239
512,0,4,0.647137355,0.649047501
1024,0,4,5.010192339,5.018479784
