PROB_NAME,MACHINE,PROB_SIZE,ALG_TIME,TOTAL_TIME
MATMUL_STRASSEN, CLUSTER,2,1.3480999999999998e-05,0.00011260799999999999
MATMUL_STRASSEN, CLUSTER,3,9.116880000000001e-05,0.000502815
MATMUL_STRASSEN, CLUSTER,4,0.0006698876000000001,0.0034081
MATMUL_STRASSEN, CLUSTER,5,0.0048193294,0.024192938000000004
MATMUL_STRASSEN, CLUSTER,6,0.036386977200000004,0.182185767
MATMUL_STRASSEN, CLUSTER,7,0.28650497399999997,1.433411009
MATMUL_STRASSEN, CLUSTER,8,2.2883875928000004,11.445379523
MATMUL_STRASSEN, CLUSTER,9,18.2478509302,91.25352976799999
MATMUL_STRASSEN, CLUSTER,10,146.23079502139998,731.2109354309999
