4,0,0,1.22e-06,9.1507e-05
8,0,0,4.615e-06,7.2126e-05
16,0,0,4.2616e-05,0.00013247
32,0,0,0.000273762,0.000355515
64,0,0,0.002677267,0.002833493
128,0,0,0.017343373,0.017628204
256,0,0,0.151240022,0.152215526
512,0,0,1.038511202,1.041420031
1024,0,0,9.083404764,9.093564525
4,0,1,1.309e-06,8.8493e-05
8,0,1,2.787e-06,4.0856e-05
16,0,1,4.5924e-05,0.000139717
32,0,1,0.000150074,0.000195553
64,0,1,0.002809464,0.002960589
128,0,1,0.0104901,0.010661732
256,0,1,0.141497336,0.142431552
512,0,1,0.894511724,0.896452428
1024,0,1,9.053934344,9.066080471
4,0,2,1.217e-06,8.7931e-05
8,0,2,2.577e-06,4e-05
16,0,2,4.5429e-05,0.000140266
32,0,2,0.000154947,0.000201161
64,0,2,0.002799197,0.002949166
128,0,2,0.010149544,0.010302516
256,0,2,0.141878481,0.142821283
512,0,2,0.88007299,0.881940179
1024,0,2,8.946205049,8.956769146
4,0,3,1.155e-06,9.695e-05
8,0,3,2.514e-06,3.9705e-05
16,0,3,4.2534e-05,0.000129358
32,0,3,0.000158143,0.000201681
64,0,3,0.001336897,0.001402725
128,0,3,0.01029233,0.010449536
256,0,3,0.148496931,0.149449246
512,0,3,0.885766774,0.887752282
1024,0,3,8.933883438,8.94346586
4,0,4,1.283e-06,8.8593e-05
8,0,4,2.592e-06,3.9694e-05
16,0,4,1.8573e-05,0.000102481
32,0,4,0.00015028,0.000194377
64,0,4,0.001231344,0.00129594
128,0,4,0.00997454,0.010113454
256,0,4,0.152790766,0.153813453
512,0,4,0.900761581,0.902643912
1024,0,4,9.397075488,9.411137345
