PROB_NAME,MACHINE,PROB_SIZE,NUMBER_CORES,ALG_TIME,TOTAL_TIME
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16,0,1.81452e-05,2.9303199999999998e-05
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,32,0,0.00015429800000000003,0.0001740384
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,64,0,0.0012021497999999999,0.0012526593999999999
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,128,0,0.009393290799999999,0.0095640494
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,256,0,0.072675009,0.073375691
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,512,0,0.5764056988,0.5793263322
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,1024,0,4.9341088926,4.945622438
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16,2,2.5604e-05,0.00010043179999999999
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,32,2,9.10906e-05,0.0001635458
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,64,2,0.0007063602,0.0008011336000000001
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,128,2,0.0055022828,0.005874462400000001
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,256,2,0.042305818,0.042918892599999994
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,512,2,0.33701507340000003,0.33933601440000005
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,1024,2,2.8613445349999997,2.867369493
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16,4,2.4579799999999998e-05,0.00010309079999999999
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,32,4,9.07488e-05,0.00016613319999999996
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,64,4,0.00035905979999999995,0.0004989108
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,128,4,0.0032007405999999994,0.0033860092000000002
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,256,4,0.0226157402,0.023219559
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,512,4,0.1801904374,0.1825477686
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,1024,4,1.495191958,1.501255453
