PROB_NAME,MACHINE,PROB_SIZE,NUMBER_CORES,ALG_TIME,TOTAL_TIME
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16,0,1.104e-07,9.1202e-06
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,32,0,1.6e-07,8.152599999999999e-06
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,64,0,2.434e-07,8.2766e-06
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,128,0,4.092e-07,8.7232e-06
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,256,0,7.233999999999999e-07,1.04328e-05
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,512,0,1.338e-06,1.6277e-05
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,1024,0,5.553400000000001e-06,2.09286e-05
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,2048,0,7.8668e-06,2.87484e-05
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,4096,0,1.62858e-05,5.71948e-05
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,8192,0,3.33862e-05,9.87612e-05
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16384,0,7.20728e-05,0.0001976495999999
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,32768,0,0.0001491958,0.0003809032
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,65536,0,0.0002986654,0.0007465418
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,131072,0,0.0006472636,0.0015512707999999
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,262144,0,0.0011979057999999,0.0029791037999999
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,524288,0,0.0019948708,0.0047040343999999
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,1048576,0,0.0035602354,0.0081664412
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,2097152,0,0.0067498573999999,0.0155017685999999
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,4194304,0,0.0131082444,0.0290355946
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,8388608,0,0.0244708832,0.0558371015999999
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16777216,0,0.0481952008,0.1090649206
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,33554432,0,0.0961815312,0.2168950305999999
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,67108864,0,0.2913333546,0.5461004504
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,134217728,0,0.5839994902,1.2590332163999998
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,268435456,0,1.1770285572,2.6819254792
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16,2,1.217e-06,5.65666e-05
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,32,2,1.3004e-06,5.340040000000001e-05
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,64,2,1.492e-06,5.2103e-05
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,128,2,1.592e-06,5.33132e-05
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,256,2,1.8672e-06,5.36886e-05
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,512,2,2.2052e-06,6.03906e-05
