16,0,0,1.15e-07,1.8906e-05
32,0,0,8.2e-08,1.3461e-05
64,0,0,1.13e-07,1.8603e-05
128,0,0,5.8e-08,1.3392e-05
256,0,0,1.05e-07,1.8628e-05
512,0,0,1.02e-07,1.3714e-05
1024,0,0,8.5e-08,1.8572e-05
2048,0,0,5.7e-08,1.3472e-05
4096,0,0,1.2e-07,1.841e-05
8192,0,0,6.3e-08,1.4262e-05
16384,0,0,8.9e-08,1.4065e-05
32768,0,0,7.9e-08,1.3655e-05
65536,0,0,9.5e-08,1.874e-05
131072,0,0,8.6e-08,1.4924e-05
262144,0,0,9.3e-08,1.8558e-05
524288,0,0,7.4e-08,1.6518e-05
1048576,0,0,8.8e-08,1.8568e-05
2097152,0,0,7.8e-08,1.6716e-05
4194304,0,0,9.3e-08,1.856e-05
8388608,0,0,8.2e-08,1.6768e-05
16777216,0,0,1.25e-07,1.8581e-05
33554432,0,0,8.2e-08,1.6605e-05
67108864,0,0,1.25e-07,1.8712e-05
134217728,0,0,7.3e-08,1.6537e-05
16,0,1,1.25e-07,1.8443e-05
32,0,1,9.8e-08,1.727e-05
64,0,1,1.15e-07,1.8488e-05
128,0,1,7.8e-08,1.7192e-05
256,0,1,8.3e-08,1.8658e-05
512,0,1,1.22e-07,1.6575e-05
1024,0,1,5.4e-08,9.658e-06
2048,0,1,5e-08,9.588e-06
4096,0,1,3e-08,1.7853e-05
8192,0,1,1.03e-07,1.6337e-05
16384,0,1,9.7e-08,1.6413e-05
32768,0,1,4.7e-08,9.708e-06
65536,0,1,4.1e-08,9.641e-06
131072,0,1,4e-08,9.711e-06
262144,0,1,6.4e-08,9.708e-06
524288,0,1,1.18e-07,1.8403e-05
1048576,0,1,1.23e-07,1.7488e-05
2097152,0,1,8.5e-08,1.8538e-05
4194304,0,1,1.02e-07,1.767e-05
8388608,0,1,9.5e-08,1.4182e-05
16777216,0,1,8.2e-08,1.8366e-05
33554432,0,1,9.8e-08,1.7738e-05
67108864,0,1,9e-08,1.7685e-05
134217728,0,1,8.5e-08,1.755e-05
16,0,2,7.7e-08,1.751e-05
32,0,2,1.15e-07,1.7428e-05
64,0,2,8.3e-08,1.7453e-05
128,0,2,1.25e-07,1.7396e-05
256,0,2,8e-08,1.7283e-05
512,0,2,8e-08,1.7648e-05
1024,0,2,1.15e-07,1.745e-05
2048,0,2,7.6e-08,1.644e-05
4096,0,2,7.7e-08,1.7508e-05
8192,0,2,1.3e-07,1.7475e-05
16384,0,2,9.7e-08,1.7558e-05
32768,0,2,1.3e-07,1.7677e-05
65536,0,2,9e-08,1.7152e-05
131072,0,2,8.7e-08,1.8818e-05
262144,0,2,9.3e-08,1.7368e-05
524288,0,2,1.07e-07,1.8523e-05
1048576,0,2,7.7e-08,1.7565e-05
2097152,0,2,1.48e-07,1.8593e-05
4194304,0,2,1.03e-07,1.6447e-05
8388608,0,2,7.3e-08,1.6623e-05
16777216,0,2,1.1e-07,1.8678e-05
33554432,0,2,8.3e-08,1.7708e-05
67108864,0,2,1.1e-07,1.8906e-05
134217728,0,2,1.15e-07,1.7718e-05
16,0,3,8.5e-08,1.8473e-05
32,0,3,8.8e-08,1.7448e-05
64,0,3,1.3e-07,1.9635e-05
128,0,3,7.7e-08,1.7348e-05
256,0,3,1.3e-07,1.9796e-05
512,0,3,8.5e-08,1.8451e-05
1024,0,3,8.5e-08,1.8526e-05
2048,0,3,1.22e-07,1.8436e-05
4096,0,3,8e-08,1.7583e-05
8192,0,3,1.3e-07,1.849e-05
16384,0,3,1.2e-07,1.762e-05
32768,0,3,1.1e-07,1.8438e-05
65536,0,3,9.5e-08,1.8625e-05
131072,0,3,1.1e-07,1.8366e-05
262144,0,3,1.35e-07,3.2588e-05
524288,0,3,1.08e-07,1.7501e-05
1048576,0,3,1.23e-07,1.868e-05
2097152,0,3,1.02e-07,1.7433e-05
4194304,0,3,8.5e-08,1.824e-05
8388608,0,3,8e-08,1.7503e-05
16777216,0,3,1.23e-07,1.8675e-05
33554432,0,3,7.1e-08,1.6559e-05
67108864,0,3,1.07e-07,1.8432e-05
134217728,0,3,7.6e-08,1.6497e-05
16,0,4,8.5e-08,1.8411e-05
32,0,4,8e-08,1.7125e-05
64,0,4,9.2e-08,1.7356e-05
128,0,4,8e-08,1.7466e-05
256,0,4,1e-07,1.7525e-05
512,0,4,8.5e-08,1.7576e-05
1024,0,4,8.3e-08,1.7563e-05
2048,0,4,1.12e-07,1.7485e-05
4096,0,4,1e-07,1.7666e-05
8192,0,4,8.5e-08,1.7185e-05
16384,0,4,1.28e-07,1.7373e-05
32768,0,4,5.2e-08,9.6e-06
65536,0,4,5.3e-08,9.749e-06
131072,0,4,6.2e-08,9.639e-06
262144,0,4,5.9e-08,9.55e-06
524288,0,4,5.9e-08,9.66e-06
1048576,0,4,5.1e-08,9.728e-06
2097152,0,4,5.6e-08,9.625e-06
4194304,0,4,4.3e-08,9.645e-06
8388608,0,4,4.6e-08,9.719e-06
16777216,0,4,5.3e-08,9.747e-06
33554432,0,4,4.1e-08,9.554e-06
67108864,0,4,8.2e-08,1.7345e-05
134217728,0,4,7.7e-08,1.7493e-05
16,0,5,9.1e-08,1.6219e-05
32,0,5,7.8e-08,1.7568e-05
64,0,5,7.2e-08,1.5264e-05
128,0,5,9.7e-08,1.7407e-05
256,0,5,9.8e-08,1.5564e-05
512,0,5,1.12e-07,1.855e-05
1024,0,5,1.24e-07,1.5523e-05
2048,0,5,8.5e-08,1.8507e-05
4096,0,5,7.4e-08,1.6477e-05
8192,0,5,8.5e-08,1.8676e-05
16384,0,5,9.5e-08,1.6607e-05
32768,0,5,8.2e-08,1.8445e-05
65536,0,5,9.9e-08,1.6508e-05
