PROB_NAME,MACHINE,PROB_SIZE,ALG_TIME,TOTAL_TIME
SUM_VECTORS,LAB207,4,4.0409999999999997e-07,5.1498999999999996e-05
SUM_VECTORS,LAB207,5,6.439000000000001e-07,5.4284000000000004e-05
SUM_VECTORS,LAB207,6,1.0326999999999999e-06,5.7539999999999995e-05
SUM_VECTORS,LAB207,7,1.9069000000000003e-06,6.744200000000001e-05
SUM_VECTORS,LAB207,8,3.3630000000000002e-06,9.164000000000001e-05
SUM_VECTORS,LAB207,9,6.5719e-06,0.00012555599999999997
SUM_VECTORS,LAB207,10,1.36778e-05,0.00020949799999999997
SUM_VECTORS,LAB207,11,2.88905e-05,0.000390609
SUM_VECTORS,LAB207,12,6.066370000000001e-05,0.000757255
SUM_VECTORS,LAB207,13,0.0001307673,0.001572681
SUM_VECTORS,LAB207,14,0.0002783965,0.003271237
SUM_VECTORS,LAB207,15,0.0005879523,0.006819218999999999
SUM_VECTORS,LAB207,16,0.0012355416000000001,0.014240608
SUM_VECTORS,LAB207,17,0.0025421876,0.029034566999999997
SUM_VECTORS,LAB207,18,0.005252912300000001,0.059629536000000004
SUM_VECTORS,LAB207,19,0.0107302953,0.11925983999999999
SUM_VECTORS,LAB207,20,0.0218222273,0.238348726
SUM_VECTORS,LAB207,21,0.0438223023,0.474215527
SUM_VECTORS,LAB207,22,0.0909636753,0.980471476
SUM_VECTORS,LAB207,23,0.1904795612,2.042422635
SUM_VECTORS,LAB207,24,0.395326831,4.2218647780000005
SUM_VECTORS,LAB207,25,0.8268305119000001,8.802890913
SUM_VECTORS,LAB207,26,1.7143878187,18.198693114
SUM_VECTORS,LAB207,27,3.5876789077,37.971076377
