PROB_NAME,MACHINE,PROB_SIZE,NUMBER_CORES,ALG_TIME,TOTAL_TIME
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,128,4,0.0001940593999999,0.0002066418
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,256,4,0.0002211656,0.0002339686
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,512,4,0.0013381862,0.0013597414
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,1024,4,0.0004943386,0.0005120878
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,2048,4,0.000668578,0.0006901472
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,4096,4,0.0007795,0.0008099068
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,8192,4,0.0009725448,0.0010248072
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16384,4,0.0022413055999999,0.0023277118
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,32768,4,0.0014461694,0.0016180668
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,65536,4,0.0022271538,0.0025428368
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,131072,4,0.0033062003999999,0.0039143144
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,262144,4,0.0053665332,0.0065777102
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,524288,4,0.010777209,0.0128245168
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,1048576,4,0.0201172338,0.0237284916
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,2097152,4,0.0401097611999999,0.0468168558
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,4194304,4,0.0794618638,0.0924203684
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,8388608,4,0.1613747554,0.186859901
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16777216,4,0.3299453514,0.37974989
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,33554432,4,0.6744426584000001,0.7722884302
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,67108864,4,1.3849974432,1.5787198340000002
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,134217728,4,2.8389547564,3.2674257326000005
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,268435456,4,5.8344622168,6.8339518224
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16,8,0.0001883716,0.0002019398
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,32,8,0.000150614,0.0001629725999999
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,64,8,0.0001530346,0.0001657132
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,128,8,0.0001963459999999,0.0002091634
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,256,8,0.0002475529999999,0.0002605948
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,512,8,0.0003910356,0.0004073526
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,1024,8,0.0006716144,0.0006887726
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,2048,8,0.0011026497999999,0.0011250524
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,4096,8,0.0014370598,0.0014681988
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,8192,8,0.0016998616,0.0017497297999999
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16384,8,0.0023902134,0.002479466
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,32768,8,0.0027446942,0.0029118565999999
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,65536,8,0.004237961,0.0045631236
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,131072,8,0.005598014,0.0062177321999999
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,262144,8,0.0081519658,0.0093595686
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,524288,8,0.0129073283999999,0.0149524028
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,1048576,8,0.0234480172,0.027000347
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,2097152,8,0.0435463143999999,0.0501585936
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,4194304,8,0.0854979786,0.0984825422
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,8388608,8,0.1664152156,0.1917309609999999
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16777216,8,0.3349645834,0.3847267171999999
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,33554432,8,0.6785687182,0.7765204992
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,67108864,8,1.3891908913999995,1.5835220705999995
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,134217728,8,2.8476768007999995,3.278521907
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,268435456,8,5.8446568994,6.8471435508
