4,0,0,8.91e-07,5.7387e-05
8,0,0,6.643e-06,9.5064e-05
16,0,0,3.9799e-05,0.000112081
32,0,0,0.000329143,0.000427363
64,0,0,0.001828651,0.001955991
128,0,0,0.019526446,0.019862337
256,0,0,0.113963778,0.11502085
512,0,0,0.704057224,0.707235714
1024,0,0,5.203056057,5.215876387
2048,0,0,41.567298786,41.602138377
4,0,1,1.563e-06,9.1937e-05
8,0,1,2.825e-06,4.0804e-05
16,0,1,4.7672e-05,0.000142362
32,0,1,0.00015396,0.000207629
64,0,1,0.002868911,0.003030671
128,0,1,0.009988672,0.010162072
256,0,1,0.117633311,0.118796315
512,0,1,0.633316312,0.635708583
1024,0,1,5.140202916,5.152359274
2048,0,1,41.225725381,41.260602782
4,0,2,6.4e-07,3.6947e-05
8,0,2,2.788e-06,5.4504e-05
16,0,2,1.9479e-05,5.8257e-05
32,0,2,0.000154311,0.000214739
64,0,2,0.001210734,0.001284166
128,0,2,0.010043624,0.01020615
256,0,2,0.077834565,0.078392207
512,0,2,0.632031162,0.634306861
1024,0,2,5.114203237,5.123145621
2048,0,2,41.109834319,41.145045873
4,0,3,6.46e-07,3.7592e-05
8,0,3,2.791e-06,4.0672e-05
16,0,3,1.9425e-05,7.3953e-05
32,0,3,0.000155027,0.000201084
64,0,3,0.001209101,0.001278358
128,0,3,0.009824319,0.009986286
256,0,3,0.079852016,0.080438545
512,0,3,0.633460369,0.635691124
1024,0,3,5.073631037,5.08280912
2048,0,3,40.926404707,40.960902483
4,0,4,1.219e-06,6.7667e-05
8,0,4,2.786e-06,4.8101e-05
16,0,4,3.6508e-05,0.000109049
32,0,4,0.000155497,0.000203422
64,0,4,0.002265053,0.002398186
128,0,4,0.01013509,0.010306501
256,0,4,0.117026237,0.11807656
512,0,4,0.633958516,0.636392175
1024,0,4,5.113858926,5.126033219
2048,0,4,41.001421644,41.062461922
